Glottocode	Name	Family_ID	Macroarea	Longitude	Latitude	Endangerment	English_variety_outside_Eurasia
kutu1262	Kuturmi	atla1278	Africa	7.96524	10.1485	Threatened	0
ikug1238	Iku-Gora-Ankwa	atla1278	Africa	7.84105	10.27852	Not endangered	0
doka1242	Doka	atla1278	Africa	7.96099	10.2287	Threatened	0
koro1323	Koro Nulu	atla1278	Africa	7.29786	9.24181	Not endangered	0
hyam1245	Hyam	atla1278	Africa	7.95163	9.57832	Not endangered	0
sham1277	Shamang	atla1278	Africa	8.05163	9.47	Not endangered	0
cori1240	Kyoli	atla1278	Africa	8.06	9.59	Not endangered	0
shan1278	Shang	atla1278	Africa	7.859461	9.453585	Shifting	0
zhir1238	Zhire	atla1278	Africa	7.93	9.55	Not endangered	0
kago1247	Kagoma	atla1278	Africa	8.18694	9.22607	Not endangered	0
kama1358	Kamantan	atla1278	Africa	7.7119	9.85455	Not endangered	0
yesk1239	Yeskwa	atla1278	Africa	7.97913	9.05454	Not endangered	0
gwar1240	Gwara	atla1278	Africa	7.88	9.49	Shifting	0
idun1241	Dũya	atla1278	Africa	7.77525	9.12585	Threatened	0
ashe1269	Ashe	atla1278	Africa	7.39443	9.36574	Not endangered	0
begb1241	Begbere-Ejar	atla1278	Africa	7.59566	9.40519	Threatened	0
nung1292	Nungu	atla1278	Africa	8.62164	8.95481	Not endangered	0
numa1252	Numana	atla1278	Africa	8.4657	9.16563	Not endangered	0
ayuu1242	Ayu	atla1278	Africa	8.60225	9.2634	Moribund	0
anin1242	Aninka	atla1278	Africa	8.51	9.08	Not endangered	0
buuu1244	Bu	atla1278	Africa	8.65697	9.05077	Shifting	0
ning1271	Ningye	atla1278	Africa	8.43562	9.29341	Shifting	0
mada1282	Mada (Nigeria)	atla1278	Africa	8.34119	9.02294	Not endangered	0
ninz1246	Ninzo	atla1278	Africa	8.47328	8.95791	Not endangered	0
chee1238	Che	atla1278	Africa	8.67024	10.0031	Not endangered	0
kani1277	Kaningdon-Nindem	atla1278	Africa	8.37644	9.525	Not endangered	0
kanu1277	Kanufi	atla1278	Africa	8.6	9.55	Not endangered	0
resh1242	Reshe	atla1278	Africa	4.62395	10.77046	Threatened	0
laru1238	Laru (Nigeria)	atla1278	Africa	4.43514	10.5756	Shifting	0
cuba1236	Cuba	atla1278	Africa	4.684594	10.260725	Threatened	0
lopa1238	Lopa	atla1278	Africa	4.67396	10.3756	Not endangered	0
dama1268	Damakawa	atla1278	Africa	5.4914	11.0808	Extinct	0
clel1238	C'lela	atla1278	Africa	5.26544	11.4653	Not endangered	0
huns1239	Hun-Saare	atla1278	Africa	5.07312	10.7898	Not endangered	0
kagf1238	Ut-Main	atla1278	Africa	4.8387	11.5319	Not endangered	0
gwam1244	Gwamhi-Wuri	atla1278	Africa	5.07897	11.8081	Threatened	0
hung1276	Hungworo	atla1278	Africa	6.3024	10.3243	Shifting	0
cind1241	Yara	atla1278	Africa	5.84212	10.3419	Not endangered	0
rogo1238	Rogo	atla1278	Africa	6.946	10.56	Not endangered	0
sham1278	Shama-Sambuga	atla1278	Africa	6.20275	10.4369	Not endangered	0
east2403	Eastern Acipa	atla1278	Africa	6.0105	10.7104	Not endangered	0
fung1245	Fungwa	atla1278	Africa	6.59138	10.5021	Not endangered	0
pong1250	Pongu	atla1278	Africa	6.3745	10.0823	Threatened	0
bauc1238	Bauchi	atla1278	Africa	6.61686	10.2077	Threatened	0
gurm1246	Gurmana	atla1278	Africa	6.79456	10.1487	Shifting	0
atsa1241	Atsam	atla1278	Africa	8.48301	9.95914	Not endangered	0
piti1243	Piti	atla1278	Africa	8.47037	10.1361	Shifting	0
amoo1242	Amo	atla1278	Africa	8.65405	10.3229	Not endangered	0
lere1241	Lere	atla1278	Africa	8.93337	10.4789	Extinct	0
shen1251	Sheni-Ziriya	atla1278	Africa	8.63921	10.52559	Nearly extinct	0
igut1238	Iguta	atla1278	Africa	8.81708	9.98505	Threatened	0
janj1240	Janji	atla1278	Africa	8.63029	10.1197	Shifting	0
tunz1235	Tunzu	atla1278	Africa	10.029445	9.115793	Shifting	0
pana1298	Panawa	atla1278	Africa	8.986221	10.008075	Not endangered	0
jere1244	Jere	atla1278	Africa	8.95834	10.1962	Not endangered	0
izor1238	Izora	atla1278	Africa	8.76468	10.4735	Shifting	0
sang1329	Sanga (Nigeria)	atla1278	Africa	8.83882	10.4157	Not endangered	0
lemo1242	Lemoro	atla1278	Africa	8.70513	10.4366	Not endangered	0
kudu1241	Kudu-Camo	atla1278	Africa	9.07725	11.0819	Moribund	0
gamo1241	Gamo-Ningi	atla1278	Africa	9.24843	10.9346	Extinct	0
shau1238	Shau	atla1278	Africa	9.06674	10.275	Extinct	0
gyem1238	Gyem	atla1278	Africa	9.23923	10.4109	Shifting	0
shen1250	Sheni	atla1278	Africa	8.63921	10.5256	Nearly extinct	0
ziri1239	Ziriya	atla1278	Africa	8.72792	10.5218	Extinct	0
kinu1239	Kinuku	atla1278	Africa	8.1296	10.3524	Not endangered	0
bina1270	Bina (Nigeria)	atla1278	Africa	8.19726	10.2868	Shifting	0
suru1258	Vori	atla1278	Africa	8.27136	10.2254	Shifting	0
gbir1241	Gbiri-Niragu	atla1278	Africa	8.43157	10.3923	Not endangered	0
kono1264	Kono (Nigeria)	atla1278	Africa	8.32193	10.436	Shifting	0
kura1249	Kurama	atla1278	Africa	7.93507	10.4766	Not endangered	0
basa1282	Basa (Nigeria)	atla1278	Africa	7.06183	8.03159	Not endangered	0
basa1281	Basa-Gurmana	atla1278	Africa	6.74865	10.2488	Threatened	0
basa1280	Basa-Gumna	atla1278	Africa	6.58105	9.94207	Extinct	0
bass1259	Bassa-Kontagora	atla1278	Africa	4.98331	10.3333	Extinct	0
cici1237	Cicipu	atla1278	Africa	5.54073	11.0417	Threatened	0
tsuv1239	Tsuvadi	atla1278	Africa	5.22095	10.8421	Not endangered	0
tsis1238	Salka-Tsishingini	atla1278	Africa	5.11073	10.2882	Not endangered	0
baan1242	Baangi	atla1278	Africa	5.7261	10.8083	Shifting	0
tsik1238	Tsikimba	atla1278	Africa	4.88739	9.60496	Not endangered	0
cish1238	Western-Kambari-Cishingini	atla1278	Africa	4.48564	9.88458	Not endangered	0
ukpe1249	Ukpet-Ehom	atla1278	Africa	8.10047	5.58316	Not endangered	0
koro1304	Korop	atla1278	Africa	8.80859	5.16206	Threatened	0
kion1242	Kiong	atla1278	Africa	8.35234	5.20497	Extinct	0
bakp1238	Bakpinka	atla1278	Africa	8.26321	5.26756	Extinct	0
doko1243	Doko-Uyanga	atla1278	Africa	8.26925	5.39961	Shifting	0
agoi1246	Agoi	atla1278	Africa	8.21629	5.87953	Not endangered	0
ubag1245	Ubaghara	atla1278	Africa	7.96439	5.72343	Not endangered	0
kohu1244	Kohumono	atla1278	Africa	7.96202	5.92596	Not endangered	0
agwa1247	Agwagwune	atla1278	Africa	8.03166	5.81055	Not endangered	0
umon1238	Umon	atla1278	Africa	8.10335	5.37438	Not endangered	0
orin1239	Oring	atla1278	Africa	8.12005	6.68753	Not endangered	0
uzek1238	Uzekwe	atla1278	Africa	8.31399	6.58841	Not endangered	0
kuke1242	Kukele	atla1278	Africa	8.39343	6.70286	Not endangered	0
olul1245	Olulumo-Ikom	atla1278	Africa	8.56546	5.97709	Threatened	0
cros1244	Cross River Mbembe	atla1278	Africa	8.23592	6.16926	Not endangered	0
legb1242	Legbo	atla1278	Africa	7.98385	6.02645	Not endangered	0
leny1238	Lenyima	atla1278	Africa	8.28951	6.00131	Not endangered	0
leyi1238	Leyigha	atla1278	Africa	8.20861	5.98832	Not endangered	0
loka1252	Lokaa	atla1278	Africa	8.0933	5.91483	Not endangered	0
nkuk1238	Nkukoli	atla1278	Africa	8.28051	5.7562	Threatened	0
lubi1238	Lubila	atla1278	Africa	8.29204	5.46011	Not endangered	0
ogbi1239	Ogbia	atla1278	Africa	6.34034	4.75352	Not endangered	0
kugb1241	Kugbo	atla1278	Africa	6.56333	4.72951	Shifting	0
obul1239	Obulom-Ochichi	atla1278	Africa	7.11671	4.72908	Shifting	0
ogbo1242	Ogbogolo	atla1278	Africa	6.54706	4.90943	Not endangered	0
abur1244	Abureni	atla1278	Africa	6.50634	4.62301	Not endangered	0
ogbr1243	Ogbronuagum	atla1278	Africa	6.9058	4.74842	Not endangered	0
obul1238	Obulom	atla1278	Africa	7.11671	4.72908	Shifting	0
ochi1235	O'chi'chi'	atla1278	Africa	7.138435	4.941269	Extinct	0
abua1244	Abua	atla1278	Africa	6.61492	4.83057	Not endangered	0
odua1238	Odual	atla1278	Africa	6.41493	4.83273	Not endangered	0
elem1253	Eleme	atla1278	Africa	7.267	4.72964	Not endangered	0
baan1241	Baan	atla1278	Africa	7.30065	4.66709	Shifting	0
goka1239	Gokana	atla1278	Africa	7.34457	4.61889	Not endangered	0
teee1242	Tee	atla1278	Africa	7.37553	4.73213	Not endangered	0
khan1278	Khana	atla1278	Africa	7.44363	4.70908	Not endangered	0
okob1241	Okobo	atla1278	Africa	8.08696	5.02037	Threatened	0
oroo1241	Oro	atla1278	Africa	8.11394	4.86134	Not endangered	0
usag1244	Usaghade	atla1278	Africa	8.53463	4.78581	Threatened	0
ebug1241	Ebughu	atla1278	Africa	8.01304	4.82544	Shifting	0
ikoo1245	Iko	atla1278	Africa	7.9866	4.56197	Not endangered	0
ibin1241	Ibino	atla1278	Africa	8.15254	4.59603	Shifting	0
ilue1241	Ilue	atla1278	Africa	8.25236	4.78618	Shifting	0
enwa1245	Enwan (Akwa Ibom State)	atla1278	Africa	8.20974	4.68739	Threatened	0
udaa1238	Uda	atla1278	Africa	8.06562	4.70196	Shifting	0
ider1238	Idere	atla1278	Africa	8.0831	5.21188	Not endangered	0
ekii1241	Eki	atla1278	Africa	8.13613	5.1503	Not endangered	0
obol1243	Obolo	atla1278	Africa	7.81985	4.62851	Not endangered	0
efai1241	Efai	atla1278	Africa	8.27625	4.60447	Not endangered	0
ekit1246	Ekit	atla1278	Africa	7.89222	4.7645	Threatened	0
eteb1238	Etebi	atla1278	Africa	7.97357	4.79059	Threatened	0
efik1245	Efik	atla1278	Africa	8.38121	4.89379	Not endangered	0
ibib1240	Ibibio	atla1278	Africa	7.86688	5.15279	Not endangered	0
ukwa1238	Ukwa	atla1278	Africa	7.96002	5.59913	Shifting	0
anaa1238	Anaang	atla1278	Africa	7.57969	4.94832	Threatened	0
itoo1242	Ito	atla1278	Africa	8.04626	5.14438	Not endangered	0
ibuo1242	Ibuoro	atla1278	Africa	7.93108	5.49672	Shifting	0
itum1245	Itu Mbon Uzo	atla1278	Africa	7.80378	5.52679	Shifting	0
nkar1238	Nkari	atla1278	Africa	7.76345	5.43898	Shifting	0
tita1240	Tita	atla1278	Africa	10.1272	8.19382	Not endangered	0
bais1242	Baissa Fali	atla1278	Africa	10.7684	7.38023	Extinct	0
ebir1243	Ebira	atla1278	Africa	7.06183	8.15516	Not endangered	0
asun1235	Asu (Nigeria)	atla1278	Africa	5.42081	10.0849	Threatened	0
nupe1254	Nupe-Nupe-Tako	atla1278	Africa	5.40031	9.18404	Not endangered	0
kaka1264	Kakanda	atla1278	Africa	6.55923	8.33931	Not endangered	0
kupa1238	Kupa	atla1278	Africa	6.35806	8.48437	Not endangered	0
dibo1247	Dibo	atla1278	Africa	6.3731	9.0611	Not endangered	0
kami1258	Kami (Nigeria)	atla1278	Africa	6.66088	8.57444	Shifting	0
gupa1248	Gupa-Abawa	atla1278	Africa	6.69128	8.21291	Not endangered	0
koro1324	Koro Zuba	atla1278	Africa	7.21391	9.1006	Not endangered	0
gbag1258	Gbagyi	atla1278	Africa	6.90495	9.29842	Not endangered	0
gbar1246	Gbari	atla1278	Africa	7.10757	8.46411	Not endangered	0
arig1246	Arigidi	atla1278	Africa	5.89556	7.56324	Not endangered	0
ayer1245	Ayere	atla1278	Africa	6.01979	7.52206	Threatened	0
ahan1244	Àhàn	atla1278	Africa	6.00896	7.44139	Shifting	0
igal1242	Igala	atla1278	Africa	7.17974	7.34325	Not endangered	0
isek1239	Isekiri	atla1278	Africa	5.5862	5.81898	Not endangered	0
moko1243	Mokole	atla1278	Africa	3.05998	11.0438	Not endangered	0
kura1248	Kura Ede Nago	atla1278	Africa	1.49505	9.43401	Not endangered	0
ifee1241	Ifè	atla1278	Africa	1.58494	7.63568	Not endangered	0
mani1294	Manigri-Kambolé Ede Nago	atla1278	Africa	1.69523	8.83338	Not endangered	0
edei1244	Ede Idaca	atla1278	Africa	2.27039	7.78428	Not endangered	0
edei1246	Ede Ica	atla1278	Africa	1.82137	8.46128	Not endangered	0
edec1238	Ede Cabe	atla1278	Africa	2.48128	7.78176	Not endangered	0
edei1245	Ede Ije	atla1278	Africa	2.64262	7.09729	Not endangered	0
eden1244	Ede Nago	atla1278	Africa	2.64908	6.75763	Not endangered	0
uluk1257	Ulukwumi	atla1278	Africa	6.59202	6.4974	Not endangered	0
lucu1238	Lucumi	atla1278	North America	-82.441	22.9514	Extinct	0
yoru1245	Yoruba	atla1278	Africa	3.67225	7.15345	Not endangered	0
ekpe1253	Ekpeye	atla1278	Africa	6.53362	5.06715	Not endangered	0
nucl1417	Igbo	atla1278	Africa	7.23441	4.62705	Not endangered	0
ukwu1241	Ukwuani-Aboh-Ndoni	atla1278	Africa	6.48559	5.78892	Not endangered	0
ogba1241	Ogbah	atla1278	Africa	6.53895	5.25057	Not endangered	0
ikwe1242	Ikwere	atla1278	Africa	6.86651	5.04333	Not endangered	0
izie1238	Izi-Ezaa-Ikwo-Mgbo	atla1278	Africa	8.03044	6.31831	Not endangered	0
ikaa1238	Ika	atla1278	Africa	6.31058	6.36423	Not endangered	0
izii1239	Izi	atla1278	Africa	8	6.33	Not endangered	0
iged1239	Igede	atla1278	Africa	8.27362	6.95522	Not endangered	0
etul1245	Etulo	atla1278	Africa	9.44447	7.75865	Not endangered	0
yala1263	Yala	atla1278	Africa	8.60748	6.73852	Not endangered	0
alag1242	Alago	atla1278	Africa	8.52085	8.34986	Threatened	0
agat1236	Agatu	atla1278	Africa	7.71639	7.97915	Not endangered	0
idom1241	Idoma	atla1278	Africa	7.71261	7.19139	Not endangered	0
yace1238	Yace	atla1278	Africa	8.84077	6.84259	Not endangered	0
akpa1238	Akpa	atla1278	Africa	8.01629	7.32586	Not endangered	0
akpe1248	Akpes	atla1278	Africa	5.95559	7.50256	Shifting	0
epie1238	Epie	atla1278	Africa	6.3146	5.00894	Not endangered	0
dege1246	Degema	atla1278	Africa	6.80991	4.73373	Not endangered	0
enge1239	Egene	atla1278	Africa	6.37339	5.11931	Not endangered	0
ghot1243	Ghotuo	atla1278	Africa	5.95663	7.11551	Not endangered	0
unem1238	Uneme	atla1278	Africa	6.13427	6.97237	Threatened	0
yekh1238	Yekhee	atla1278	Africa	6.44919	7.10204	Not endangered	0
esan1238	Esan	atla1278	Africa	6.33917	6.25685	Not endangered	0
bini1246	Bini	atla1278	Africa	5.70426	6.40701	Not endangered	0
ikhi1234	Ikhin-Arokho	atla1278	Africa	5.936957	7.146202	Not endangered	0
emai1241	Emai-Iuleha-Ora	atla1278	Africa	5.84494	7.09089	Not endangered	0
isok1239	Isoko	atla1278	Africa	6.24682	5.52889	Not endangered	0
uvbi1238	Uvbie	atla1278	Africa	5.77303	5.44263	Not endangered	0
okpe1250	Okpe (Southwestern Edo)	atla1278	Africa	5.94885	7.22407	Not endangered	0
eruw1238	Eruwa	atla1278	Africa	6.04818	5.18026	Threatened	0
urho1239	Urhobo	atla1278	Africa	5.86148	5.31155	Not endangered	0
iyay1238	Iyayu	atla1278	Africa	5.84326	7.30076	Not endangered	0
uham1238	Uhami	atla1278	Africa	5.68537	7.38143	Not endangered	0
ukue1238	Ukue	atla1278	Africa	5.85139	7.41643	Not endangered	0
ehue1238	Ehueun	atla1278	Africa	5.858846	7.450998	Not endangered	0
osos1238	Ososo	atla1278	Africa	6.21509	7.42868	Not endangered	0
enwa1246	Enwan (Edo State)	atla1278	Africa	6.07393	7.15316	Not endangered	0
ikpe1243	Ikpeshi	atla1278	Africa	6.17647	7.04475	Not endangered	0
ivbi1241	Ivbie North-Okpela-Arhe	atla1278	Africa	6.21209	7.15307	Not endangered	0
sasa1247	Sasaru	atla1278	Africa	6.07531	7.06193	Not endangered	0
igwe1238	Igwe	atla1278	Africa	6.08157	7.10878	Not endangered	0
okpa1238	Okpamheri	atla1278	Africa	5.97843	7.33708	Threatened	0
olom1241	Oloma	atla1278	Africa	6.02767	7.01279	Not endangered	0
okpe1249	Okpe (Northwestern Edo)	atla1278	Africa	6.24719	7.29515	Not endangered	0
akuk1235	Akuku	atla1278	Africa	6.34264	7.40354	Not endangered	0
east2387	East Limba	atla1278	Africa	-11.7496	9.71107	Threatened	0
west2450	West-Central Limba	atla1278	Africa	-12.3138	9.52392	Not endangered	0
wame1240	Wamey	atla1278	Africa	-13.177	12.5421	Threatened	0
bass1258	Bassari-Tanda	atla1278	Africa	-13.3495	12.4529	Threatened	0
bedi1235	Bedik	atla1278	Africa	-12.4796	12.7531	Shifting	0
bape1239	Bapen	atla1278	Africa	-12.79	12.13	Extinct	0
lebu1234	Lebu Wolof	atla1278	Africa	-17.490288	14.7456291324	Threatened	0
gamb1252	Gambian Wolof	atla1278	Africa	-16.1544	13.5337	Not endangered	0
nucl1347	Wolof	atla1278	Africa	-15.383	15.2534	Not endangered	0
bain1261	Bainouk-Gunyaamolo-Gutobor	atla1278	Africa	-16.229	12.8672	Shifting	0
bain1259	Bainounk-Gujaher	atla1278	Africa	-16.0586	12.3128	Threatened	0
gube1234	Gubeeher-Gufangor-Gubelor	atla1278	Africa	-17.19	12.56	Shifting	0
kobi1241	Kobiana	atla1278	Africa	-14.4527	13.5269	Shifting	0
kasa1248	Kasanga	atla1278	Africa	-15.9413	12.4173	Nearly extinct	0
bidy1244	Kanyaki-Kagbaaga-Kajoko Bidyogo	atla1278	Africa	-16.1497	11.1097	Not endangered	0
bala1301	Balanta-Kentohe	atla1278	Africa	-15.3221	11.8203	Not endangered	0
bala1302	Balanta-Ganja	atla1278	Africa	-15.6658	12.5382	Threatened	0
mank1251	Mankanya	atla1278	Africa	-15.74389	12.2615066667	Threatened	0
pape1239	Papel	atla1278	Africa	-15.8388	11.8977	Not endangered	0
mand1419	Mandjak	atla1278	Africa	-15.9217	12.829	Not endangered	0
jola1263	Jola-Fonyi	atla1278	Africa	-15.7354766667	12.75752	Not endangered	0
bayo1255	Kugere-Kuxinge	atla1278	Africa	-16.3947	12.6881	Threatened	0
band1340	Bandial	atla1278	Africa	-16.4245	12.5258	Shifting	0
gusi1246	Gusilay	atla1278	Africa	-16.5026	12.7761	Threatened	0
jola1262	Jola-Esulalu	atla1278	Africa	-16.5539	12.5089	Threatened	0
ejam1238	Ejamat	atla1278	Africa	-16.515	12.3355	Threatened	0
kera1248	Keerak	atla1278	Africa	-16.6857	12.3652	Not endangered	0
kuwa1246	Kuwaataay	atla1278	Africa	-16.74835	12.48255	Shifting	0
karo1294	Karon	atla1278	Africa	-16.7382	12.9918	Threatened	0
mlom1238	Mlomp	atla1278	Africa	-16.5383	12.8318	Shifting	0
sere1260	Sereer	atla1278	Africa	-16.3916	13.8941	Not endangered	0
pula1262	Pular	atla1278	Africa	-12.7338	12.1826	Not endangered	0
borg1235	Borgu Fulfulde	atla1278	Africa	3.988	9.801	Not endangered	0
pula1263	Pulaar	atla1278	Africa	-13.4482	13.8694	Not endangered	0
west2454	Western Niger Fulfulde	atla1278	Africa	-0.52004	14.2471	Not endangered	0
maas1239	Maasina Fulfulde	atla1278	Africa	-3.64763	11.1324	Not endangered	0
cent2018	Central-Eastern Niger Fulfulde	atla1278	Africa	8.43261	15.0907	Not endangered	0
nige1253	Hausa States Fulfulde	atla1278	Africa	11.1188	10.9972	Not endangered	0
bagi1244	Bagirmi Fulfulde	atla1278	Africa	18.3467	8.81656	Not endangered	0
adam1253	Adamawa Fulfulde	atla1278	Africa	13.077338	8.140326	Not endangered	0
ndut1239	Ndut	atla1278	Africa	-16.9811	14.925	Threatened	0
palo1243	Palor	atla1278	Africa	-16.9557	14.8628	Shifting	0
saaf1238	Saafi-Saafi	atla1278	Africa	-17.0568	14.625	Not endangered	0
noon1242	Noon	atla1278	Africa	-16.9205	14.792	Threatened	0
leha1242	Lehar	atla1278	Africa	-16.8816	14.9387	Shifting	0
bady1239	Jaad-Badyara	atla1278	Africa	-13.4759	12.6425	Threatened	0
biaf1240	Biafada	atla1278	Africa	-15.1347	11.467	Threatened	0
baga1275	Pukur	atla1278	Africa	-14.6111	10.5271	Shifting	0
mbul1258	Mbulungish	atla1278	Africa	-14.7372	10.8553	Shifting	0
nalu1240	Nalu	atla1278	Africa	-14.8188	11.0397	Threatened	0
baga1276	Baga Mboteni	atla1278	Africa	-12.07358	12.27246	Shifting	0
baga1272	Baga Sitemu	atla1278	Africa	-14.4756	10.4793	Shifting	0
timn1235	Timne	atla1278	Africa	-12.3331	8.90294	Not endangered	0
baga1273	Baga Koga	atla1278	Africa	-13.947	10.1286	Shifting	0
land1256	Landoma	atla1278	Africa	-14.0895	10.8753	Threatened	0
baga1270	Baga Manduri	atla1278	Africa	-14.60521	10.76747	Shifting	0
sher1258	Sherbro	atla1278	Africa	-12.7405	7.77585	Not endangered	0
bull1247	Bullom So	atla1278	Africa	-13.16	9	Moribund	0
bomk1234	Bom-Kim	atla1278	Africa	-11.59696	9.27518	Nearly extinct	0
sout2778	Southern Kisi	atla1278	Africa	-10.3377	8.32448	Not endangered	0
nort2765	Northern Kissi	atla1278	Africa	-10.4063	8.7283	Not endangered	0
cham1315	Chamacoco	zamu1243	South America	-58.2005	-20.5899	Shifting	0
ayor1240	Ayoreo	zamu1243	South America	-60.217495	-19.220055	Shifting	0
zamu1245	Zamuco	zamu1243	South America	-59.439698	-18.910444	Extinct	0
boik1241	Boikin	nduu1242	Papunesia	143.474	-3.68297	Threatened	0
ngal1300	Ngala	nduu1242	Papunesia	142.5	-4.26628	Shifting	0
yelo1243	Yalaku	nduu1242	Papunesia	142.808	-4.09907	Shifting	0
mana1298	Manambu	nduu1242	Papunesia	142.862	-4.19082	Shifting	0
seng1284	Sengo	nduu1242	Papunesia	142.956	-4.02247	Shifting	0
koiw1243	Koiwat	nduu1242	Papunesia	143.62	-4.03417	Shifting	0
gaik1242	Gaikundi	nduu1242	Papunesia	143.139	-4.01718	Shifting	0
buru1309	Burui	nduu1242	Papunesia	143.015	-4.03527	Shifting	0
iatm1242	Iatmul	nduu1242	Papunesia	143.316	-4.30064	Shifting	0
sosk1235	Sos Kundi	nduu1242	Papunesia	143.396	-3.99024	Shifting	0
keak1239	Keak	nduu1242	Papunesia	143.174	-3.98708	Shifting	0
hang1263	Hanga Hundi	nduu1242	Papunesia	142.849	-3.90364	Threatened	0
ambu1247	Ambulas	nduu1242	Papunesia	143.059	-3.7801	Threatened	0
jeme1245	Towa	kiow1265	North America	-106.766	35.5994	Shifting	0
kiow1266	Kiowa	kiow1265	North America	-98.9042	34.9403	Nearly extinct	0
piro1248	Piro	kiow1265	North America	-106.415	35.2291	Extinct	0
sout2961	Southern Tiwa	kiow1265	North America	-106.661	34.7873	Shifting	0
nort1550	Taos Northern Tiwa	kiow1265	North America	-105.604	36.4277	Shifting	0
ariz1237	Arizona Tewa	kiow1265	North America	-110.381389	35.836667	Extinct	0
tewa1260	Rio Grande Tewa	kiow1265	North America	-106.124	35.9053	Shifting	0
kore1280	Korean	kore1284	Eurasia	126.98	37.54	Not endangered	0
jeju1234	Jejueo	kore1284	Eurasia	126.5554	33.3805	Shifting	0
east1472	Eastern Keres	kere1287	North America	-106.453	35.5216	Shifting	0
west2632	Western Keres	kere1287	North America	-107.517	34.9733	Shifting	0
chan1319	Changriwa	yuat1252	Papunesia	143.696	-4.28364	Shifting	0
mekm1240	Mekmek	yuat1252	Papunesia	143.75	-4.47017	Shifting	0
kyen1243	Kyenele	yuat1252	Papunesia	143.855	-4.66964	Shifting	0
bunn1240	Bun	yuat1252	Papunesia	143.892	-4.51885	Shifting	0
biwa1243	Biwat	yuat1252	Papunesia	143.873	-4.39429	Shifting	0
mang1381	Mangarrayi	mang1423	Australia	133.5	-14.8	Nearly extinct	0
mara1385	Marra	mang1423	Australia	134.865	-14.7927	Nearly extinct	0
alaw1244	Alawa	mang1423	Australia	134.282	-15.5458	Nearly extinct	0
wand1263	Wandarang	mang1423	Australia	135.705	-14.2996	Extinct	0
alle1238	Allentiac	huar1251	South America	-68.096924	-33.480938	Extinct	0
mill1237	Millcayac	huar1251	South America	-67.569581	-31.79729	Extinct	0
yauy1235	Yauyos Quechua	quec1387	South America	-75.7	-12.62	Nearly extinct	0
chin1483	Chincha Quechua	quec1387	South America	-75.649	-12.85	Shifting	0
nort2976	North Bolivian Quechua	quec1387	South America	-68.7894	-14.4014	Not endangered	0
sant1432	Santiago del Estero Quichua	quec1387	South America	-63.2466	-27.821	Threatened	0
sout2991	South Bolivian Quechua	quec1387	South America	-66.3331	-20.9201	Not endangered	0
ayac1239	Ayacucho Quechua	quec1387	South America	-74.32246	-13.84714	Not endangered	0
areq1237	Arequipa-La Unión Quechua	quec1387	South America	-72.6333	-15.1806	Not endangered	0
chim1302	Bolivar-North Chimborazo Highland Quichua	quec1387	South America	-78.8521	-1.36727	Threatened	0
sala1272	Tungurahua Highland Quichua	quec1387	South America	-78.3953	-1.35447	Shifting	0
cald1236	Calderón Highland Quichua	quec1387	South America	-78.2587	-0.36205	Threatened	0
loja1235	Loja Highland Quichua	quec1387	South America	-79.29151	-3.69352	Threatened	0
cana1262	Cañar-Azuay-South Chimborazo Highland Quichua	quec1387	South America	-78.9672	-2.48314	Threatened	0
imba1240	Imbabura Highland Quichua	quec1387	South America	-78.3729	0.31776	Threatened	0
inga1252	Colombian Inga	quec1387	South America	-76.8606	1.00313	Shifting	0
